GRB060115.qdp,2,323.211,372.651,419.994,342.5904744230324,77.31005559601465,14.316073363258909,19.8108957458618,4.066399183560437,30.106838948098137,1.626434592298603,30.329495452168565,1630.1065179394616,440.2581424050338,1189.8483755344278,64.47107,9.610791
GRB070306.qdp,0,235.017,252.652,276.062,249.4616776090182,19.19885232570266,0.4208300944874341,2.2663037103354174e-13,0.5646747828900253,0.0,0.1292218876021187,2.6851459222582333e-12,39.882435999702714,22.48502712198643,17.397408877716284,42.01187,6.268198
GRB070306.qdp,1,469.769,498.94,555.291,469.42603395340103,2.5967493895446454,65.01024925148087,0.7630579200475489,38.766529384917725,28.32693299331672,68.11385084357148,1.225952293088615,31.602956827099273,13.574163937247395,18.02879288985188,24.66615,3.761324
GRB101017A.qdp,0,92.555,103.663,121.947,79.05552022419769,159.21750661016324,3.591059836777214,8.725914306724823e-13,1.8708591626768083,0.0,0.5356001695485262,4.8525877180180535e-12,420.7476006967262,186.16357040980267,234.5840302869235,104.1078,12.89159
GRB091111.qdp,0,71.953769179057,72.6096682151616,77.8464015863269,71.03660943803585,0.16882124899367096,3.164684842583591,323.3376207427466,nan,nan,nan,nan,633.3544362278388,131.46377395616594,501.8906622716729,642.787627829861,79.7997129827649
GRB091111.qdp,1,92.792,117.129,131.94,75.31025407860662,249.87100487844688,5.674996049493055,6.401235423114926e-11,0.7456949203309526,0.0,0.21754828931724784,9.055533527425157e-11,34712.21330027327,21212.495981712324,13499.717318560948,2387.51,254.0851
GRB120802A.qdp,0,441.356,508.857,638.614,435.1857839438498,122.65422634117282,48.73565957237347,8.807907593780254,32.921091218900706,155.89004259815658,17.32225258601674,13.23693483002284,501.6083971167246,147.67846430367985,353.92993281304473,7.673469,1.71584
GRB090107A.qdp,0,99.323,100.97,107.281,97.88937009274525,3.6061842954827013,2.3989270642590754,250.6537259275181,0.2608544829883067,0.986828016598134,0.16184762108926154,25.443831568767486,461.3743171957906,137.85926446243903,323.5150527333515,176.5029,20.08431
GRB090107A.qdp,1,247.807,280.278,308.853,248.2696552629005,75.99100712020247,10.048031247669767,1.3641043842167806,6.34256852752971,55.65820622643614,2.274010417207251,6.2337969690872175,316.0250493173637,160.83650954220886,155.18853977515488,43.37296,6.645913
GRB090107A.qdp,2,446.393,462.801,467.642,445.60307137354965,0.7607091338834934,526.2645616940642,20.82289758100906,0.45705732568869073,0.3460627100460743,307.4991913976646,0.901219614765179,387.73617876874584,294.19819402051826,93.53798474822761,48.25136,7.552985
GRB051117B.qdp,0,267.635,277.041,284.168,268.89149915837845,2.531562762041598e-05,5.269379771896896,19.89024261150748,0.15511234041676997,0.2222560731019739,0.7680445894196343,3.6391643943296286,99.05748595633935,82.50770490735846,16.549781048980883,65.40866,10.10382
GRB051117B.qdp,1,335.094,345.926,354.052,342.20433108447435,24.732487124573595,0.47493597826852485,4.2999983973260156e-16,0.19554102042347823,0.0,0.0,7.314623955618021e-17,22.222419383453325,11.61020223894746,10.612217144505864,50.2582,7.777411
GRB051117B.qdp,2,810.318,820.512,842.048,818.5200741752799,2.734316481267156e-05,2.3781168444446985,20.17853596710651,3.2561645950421787,3.3761410548632678,1.6932135136411888,43.28344346606718,47.95171968649556,27.18793866345103,20.76378102304453,29.2049,4.616677
GRB080430.qdp,0,89.494,92.974,114.115,88.30225260815413,7.0681147833725335,4.056391737214992,77.30987489752336,1.4036643056368163,5.455504396184623,0.6691679704611637,32.2131763658464,291.28017464037987,61.536395918908966,229.74377872147087,42.67017,6.29605
GRB050822.qdp,0,388.286,401.043,440.549,385.12256269286064,37.39241729673619,19.548515352945145,29.8849918020828,5553263.84832639,95526.36003670564,48561.18206368411,121132.0109458907,444.7187578408352,39.9573064686592,404.76145137217605,40.95488,6.105226
GRB050822.qdp,1,1141.236,1258.274,1634.27,1208.8351909512307,1.1191983366210343e-05,94.75272359083301,2.2768405960780074,6633287.231766413,4824130.048159276,15.180570185454316,159392.86355655032,213.3662953777364,87.75350164933576,125.61279372840065,3.850356,0.8295791
GRB070517.qdp,0,209.609,311.079,322.328,199.09886522754107,138.45809492866275,2.976108149864257,3.4496492426777965e-13,8.116616068180805,0.0,0.0,7.206388571898451e-13,927.8734219524075,927.8734219502154,2.1921526771725578e-09,63.96033,11.83247
GRB070517.qdp,1,331.19,345.379,399.975,319.63494367710393,65.25530853213772,10.858838832470614,5.99011163875403,4.785805841533087,34.486039394283665,1.4854193637048794,14.080300700835684,572.2359382388713,173.25571553884737,398.98022270002394,26.92841,4.95242
GRB050406.qdp,0,156.562,211.113,430.315,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,6.758997,1.234021
GRB060512.qdp,0,197.447,202.52,208.163,198.59883629608177,2.0526043908470277e-05,2.279191882294736,56.257620978781304,1.396300270049124,1.438728522900875,1.9063214922246572,91.29644120821058,126.2576473484476,105.23683435354636,21.02081299490125,391.6399,49.63858
GRB060512.qdp,1,226.689,228.627,233.795,229.78210145671554,17.772157321921185,0.4358560841932056,1.4569021469710822e-11,0.6342248214880382,0.0,0.20498015216882745,5.694767663805339e-12,36.284851747047824,0.0,36.284851747047824,259.0637,34.82314
GRB060502A.qdp,0,241.142,249.591,256.063,232.40275513701323,109.77970748147288,2.503771370462229,2.2955703971246542e-11,0.23706228928924944,0.0,0.09188331276682507,3.0944991991635974e-11,4458.509364333607,2320.0621511761674,2138.4472131574394,518.4195,63.68253
GRB080613A.qdp,0,274.174,296.662,329.19,268.84613654684637,131.88932069415097,8.188855173610968,0.01889026050212709,5.8031153346325075,71.4207790120881,1.3434216428265229,0.15992499435373586,1712.4254097108565,379.59326562918307,1332.8321440816733,86.76646,12.93459
GRB111109A.qdp,0,599.461,853.482,1968.88,599.4507215641146,386.7333720171304,473.68276392917574,0.3615920810098939,587.2393043306549,1966.3024596130986,716.3298108973935,0.6866140736976003,109.38422289233255,9.748091640539593,99.63613125179295,1.222463,0.2613922
GRB091104.qdp,0,356.385,378.474,383.364,347.27864225652235,117.64813241275759,5.24421662991627,0.0006849541588049433,2.467213416309536,41.9992197527032,0.797648235764457,0.006112527230525586,4918.472492881682,3998.672409407157,919.8000834745255,404.3231,77.08223
GRB091104.qdp,1,383.364,409.701,416.76,365.6786686132433,236.29498677102094,5.358718215274435,4.816501277841579e-11,0.654412180392809,0.0,0.20565279756817065,6.846474171574809e-11,25003.303820244884,20304.686311866015,4698.61750837887,1409.966,149.0184
GRB070103.qdp,0,214.671,270.285,409.556,228.20760461040288,93.72537815841105,35.039526925908476,24.748006097849792,11.886869416857827,63.35511509325751,6.432976355778799,22.046662186409268,1151.710760841244,161.8076228609079,989.9031379803362,37.94975,5.837493
GRB081105.qdp,0,89.309,101.01,109.285,97.2256558844437,27.781770723863346,0.5277681459115702,8.94774748495859e-16,0.0,0.0,0.0,9.217271190178256e-18,83.81216979362668,31.892600221978725,51.919569571647955,77.62677,11.57201
GRB081105.qdp,1,153.453,169.332,177.957,145.02160260903622,152.30222482567476,3.505825836387229,1.5363545028160663e-12,1.4259983945220123,0.0,0.41674667660473796,6.6583677812399645e-12,296.8114897939043,162.7776866249749,134.03380316892938,41.57209,6.315672
GRB060714.qdp,0,119.669,134.034,154.119,119.95286283394846,17.08997238949966,8.940619017608595,292.8325210324672,2641.227774873768,12.47723791893237,17.573158224546773,957.6374658773414,2353.01740306128,960.7773714438689,1392.2400316174112,343.4023,44.71772
GRB080810.qdp,0,575.182,599.578,626.758,574.1999499434348,9.38456219727374,20.548194021315062,9.277552902451644,5.303500278721379,12.64495064358331,5.715980265672471,3.035887263227961,119.87709836349384,70.85439857002979,49.02269979346406,14.43778,2.152449
GRB080804.qdp,0,105.064,139.684,158.291,114.76587054491583,157.17677742579406,3.4529634217340472,7.706274779830232e-13,0.47445989046667936,0.0,0.13456745895883507,1.1505923105547371e-12,1000.9208857840015,502.2118751700356,498.7090106139658,97.79502,14.4191
GRB080804.qdp,1,199.494,218.039,237.431,209.5721460223073,53.49921339879271,1.18829403725,2.33526848669541e-13,0.6226592114743255,0.0,0.174417319734651,1.3002477849082745e-12,69.43233891624564,33.4209068682323,36.01143204801335,30.90169,4.606556
GRB080804.qdp,2,356.883,380.457,446.802,324.1661890269635,348.32786514104464,11.124636719194664,1.370982952564915e-08,21.31351649056988,364.8234061110381,3.6217867262615435,4.816741119891393e-07,351.6829246985631,92.78688901202082,258.8960356865423,15.53836,2.363828
GRB060728.qdp,0,145.087,154.58,163.87,134.19591440322822,127.34265688091263,2.9600011229785554,1.6267505234324412e-11,0.369192186309807,0.0,0.15955495806344874,3.177825582673852e-11,1948.1104139700728,990.8976478807846,957.2127660892884,458.5106,74.73876
GRB050826.qdp,0,312.517,399.389,516.116,390.71280053395606,0.0009476404087009785,62.107066555734036,10.290893776265278,203382405.80218044,264.7927245733411,33412.42995192209,3465876.517152009,554.1055200454936,83.16292419598827,470.94259584950527,8.520848,1.70417
GRB080408.qdp,0,1108.919,1132.184,1141.362,1127.0851735969554,35.89873627056166,0.7304827598060909,6.860941872563631e-15,0.4806426855187467,0.0,0.12320335142313446,4.8376318555274627e-14,43.30029290488811,16.884334435543533,26.415958469344574,38.95023,5.810681
GRB080408.qdp,1,1294.667,1310.31,1324.275,1305.6037561933158,29.879463003862842,0.6740076986229456,3.6775091453028603e-13,0.7668957196541323,0.0,0.21558734562848297,4.391944576584169e-12,34.339562770735355,15.874095474509506,18.465467296225853,33.57485,5.104735
GRB101020A.qdp,0,95.3828468307271,114.171,129.286,95.17961647417836,2.346221363340465,8.4406353934944,67.11789930785994,1.2195360564142592,2.8574265434783137,2.6357791813306224,31.89162260292082,420.88617177464965,361.3594177107334,59.52675406391624,249.0743,35.46312
GRB101020A.qdp,1,164.527,166.649,175.389,165.62416446844824,1.1028449824893,0.04615140605159964,42.17884163472293,814774.2583208522,2157916.4294495205,760479.2377722776,0.0,10723186.298915641,10723182.532404125,3.766511516006634,253.5228,34.63857
GRB101020A.qdp,2,230.154,232.173,239.118,219.09735236098862,96.27598588359399,2.3600352410259973,1.378441418318489e-11,0.717082940574051,0.0,0.218196066595148,4.335039091445198e-11,153.3314880688124,29.63025093135832,123.70123713745409,115.2006,14.30664
GRB130803A.qdp,0,189.731,204.332,207.859,189.09429593127146,3.3513706396919125,290.47796544867276,136.77779555762513,1.9784085271639142,2.767475115100212,485.16621281186366,30.069478692299242,1501.4869956172852,1123.820098897195,377.6668967200902,335.5209,43.92344
GRB120229A.qdp,0,107.29,130.881,144.982,103.98402532316719,158.77589880481676,3.6164509339327235,8.403667202027294e-13,1.2323498895996603,0.0,0.34000193628905073,2.9141457565572784e-12,279.97507240129005,164.02494332105127,115.9501290802388,37.3398,5.7338
GRB090126A.qdp,0,194.274,269.599,281.843,225.18941813618923,220.69725568444582,4.933955762450941,3.4212665829263515e-13,9.086056345628341,0.0,2.021591550501134,5.294006558723674e-12,315.95931635186884,262.3443487444621,53.614967607406754,41.22208,7.577142
GRB050603.qdp,0,224.202,260.273,288.043,242.66528011269224,106.6568714178325,3.5589671696332594,5.144243709517778e-08,24.75008518217575,407.4645819469639,4.075325783073164,6.232229904384708e-06,142.20843682558453,37.50283699747845,104.70559982810609,20.00439,2.982081
GRB050603.qdp,1,851.482,962.65,1208.027,922.9798930975402,0.0006289250147132074,203.6458983310971,1.2413513767570805,20.228640163795593,9.087158106373819,37.77825501048501,0.35564575006420057,190.40580824586766,44.71135956809688,145.6944486777708,1.655188,0.3712918
GRB090429B.qdp,0,80.5586766637508,96.163,98.937,86.89847124299139,51.63230417048796,1.1716917349830747,3.735535510996809e-12,0.7785162284817317,0.0,0.2139037153911319,2.5261197021718995e-11,440.86473486699407,312.3221074522322,128.54262741476185,350.6501,58.83061
GRB090817.qdp,0,771.983,1196.187,1758.678,895.2688902075237,518.2952483782542,11.426804938846463,2.544977256485559e-14,25.12638488287329,0.0,7.658233393304075,6.532199742995098e-13,97.02511757452073,97.02510746891622,1.0105604514807607e-05,3.338598,0.7546569
GRB120803B.qdp,0,90.792,106.867,116.388,76.93484406430778,180.16261567462917,4.050986964092305,8.978111578428453e-13,0.7031802770463794,0.0,0.20329634509471511,1.6855654048240794e-12,494.8212702610751,307.63434761951714,187.18692264155794,55.42306,8.262609
GRB111201A.qdp,0,88.151,91.985,97.886,84.51304904255402,44.422707608344574,1.5431186886579646,4.2713538344278703e-07,4.617982732551198,75.99883713788678,0.8257060740201635,2.2357228538235414e-05,175.65805509200655,50.59505547191707,125.06299962008947,88.36367,13.77325
GRB101201A.qdp,0,541.617,564.12,585.268,553.9117189549486,2.5049824346341896,10.751518615185567,5.9841307747245045,2.8077021335606673,4.477170711275453,4.405273113691869,3.2131790660129966,45.9487392343161,22.822950900238677,23.125788334077424,34.90239,5.205027
GRB101201A.qdp,1,1035.923,1047.23,1059.845,1028.7357801794076,40.293383978289526,5.431633075914121,2.5026856824391377,1.9895023256750533,17.338043705365145,0.7297259808150223,6.569006753115856,275.2134281190257,162.03511170816157,113.17831641086417,58.29897,8.694394
GRB101201A.qdp,2,1302.243,1304.261,1343.129,1304.2619716109818,1.245002307654819e-05,8.02096295115846,6.851125799087164,1.0340130043424558,0.8254723498828016,3.112992571805638,2.664075971784245,54.47428206133556,0.0,54.47428206133556,39.39597,5.874998
GRB101201A.qdp,3,1618.453,1633.385,1697.791,1618.0160466960767,2.124140336373126,116.72925144946672,3.7983695922722185,9.730152454792794,7.2372198191950075,116.33557902359416,2.0507107744801063,194.64423217090763,36.24165183531589,158.40258033559172,27.86917,4.156114
GRB120419A.qdp,0,91.3412349146199,93.5892277530135,111.148,92.04473046923025,7.079373247212973,0.20403264913698663,4.390634074051704e-09,485.2491085128508,10199.815616244297,66.82051162438681,0.0002253855258055581,35.61333567400439,25.685309406515604,9.928026267488786,67.5140069723422,10.3750933116833
GRB111123A.qdp,0,75.527,141.356,148.456,121.11277853284733,22.027984727421046,7.094440527233468,212.4715649091654,7606.596270870218,47.19709043710629,26.975954376403294,59734.67296780838,2192.1364975222045,1719.2931486716639,472.8433488505405,144.5857,17.66399
GRB090418B.qdp,0,229.173,320.229,502.646,215.22334071737848,158.56165194644757,55.08445447905247,4.602302030523779,19.320738244747552,87.01932009867129,6.212746364985812,3.62903609291151,370.3123503755989,148.54360500397996,221.76874537161893,3.468855,0.777554
GRB080727B.qdp,0,130.188,137.739,166.432,112.33137876425404,199.6090631091048,4.75758057386841,4.4820147248668725e-12,2.3925973807827545,0.0,0.6462681859773238,2.1339030989256756e-11,370.98060832632825,59.67534911532395,311.3052592110043,65.95396,9.831852
GRB090814A.qdp,0,59.6205045020238,60.8293545981078,72.352,60.83009654365121,5.736941301115325e-06,5.310870500398008,9.445834669524594,0.20839807922388778,0.3248193870922165,1.4977275905961704,2.303076961676959,44.4216290465469,0.0,44.4216290465469,118.208206131669,14.3348720957598
GRB100728B.qdp,0,237.532,248.227,264.334,221.67245115116089,206.69669316131683,4.7771307082303425,1.2268319370969256e-11,1.081177790230582,0.0,0.3830582062759842,3.582586882307459e-11,2621.95576745566,604.9904796865833,2016.965287769077,182.6053,20.39088
GRB091010.qdp,0,274.456,309.657,327.646,281.6253272321032,184.8959852730911,4.23879896831784,9.407195792743314e-13,1.0932718041441747,0.0,0.3306361606851222,2.6850508837610647e-12,283.45409698643294,118.84324067102185,164.6108563154111,56.61411,9.354061
GRB091010.qdp,1,459.936,462.482,468.725,459.11871014994966,9.351172750757293,1.9812021232815547,21.541647072027427,1.1420363346914066,8.193903914598527,0.5460649894706062,62.45833492260173,158.81570172779217,28.32131123181844,130.49439049597373,180.126,22.8711
GRB091010.qdp,2,494.969,499.377,521.437,494.00180042653346,0.6528270024949748,14.534344308123993,82.10711177249239,0.20409305128939104,0.2748129080870166,1.128565074936313,6.988250566991462,872.0141942043222,236.5409759552719,635.4732182490502,160.5136,22.74718
GRB110708A.qdp,0,378.08,521.729,1071.593,418.13886006782764,216.17934617161896,63.24684761681053,5.033383981273079,128.56090172046683,667.1618598217337,45.968780781720355,30.108118428394935,634.6087152582635,146.73937577922183,487.8693394790416,4.287775,0.8974111
GRB090926B.qdp,0,129.177,132.119,170.305,134.30761823512557,27.85357943183926,2.6194550348330607,0.037940847760987946,54.18608213268142,545.34391043284,15.06410227920982,7.0515212975466985,20.484605674270174,0.0,20.484605674270174,27.46263,4.098055
GRB061122.qdp,0,187.639,212.087,218.906,187.54432927668256,2.8456770619936245e-06,22.5570514893875,6.901133858132648,0.5743765802466925,0.21511196562361015,3.6209696027211993,0.9350221351565682,116.25649131451353,102.57523428239566,13.681257032117871,52.61876,7.843951
GRB061122.qdp,1,284.414,304.549,325.44,256.5509053004339,323.31593686519886,7.465339583307813,1.4302942193140442e-11,0.5397540188222549,0.0,0.19892298004976777,1.3871038258735379e-11,5102.643276736897,2173.2527684930546,2929.3905082438428,296.7076,38.24748
GRB061122.qdp,2,417.052,427.515,445.417,418.5051733061514,15.940725486289425,9.549339090169283,70.49462587394282,3.4261946485900636,15.45056590078523,2.766038768328434,33.41060345312167,479.5775706164118,82.15491381641675,397.422656799995,124.7414,15.23964
GRB061122.qdp,3,571.933,577.954,601.987,556.9654756908388,130.42332233943924,4.969913328150959,3.804032550797368e-06,5.404224795537224,85.71339339876464,1.0331327392240426,6.909920638842937e-05,640.9832812940275,107.88811313813376,533.0951681558937,70.01906,10.65686
GRB120202A.qdp,0,179.155,186.296,190.498,184.6662332866578,4.156921372934109e-06,1.5297123962858499,57.577979387666005,0.3456105773320982,0.4109958466102342,0.6515285078357642,28.307942091832327,86.0807206984952,57.67642069163599,28.404300006859213,168.901,19.9032
GRB111103B.qdp,0,171.593,211.155,237.493,165.47399202124004,277.2899150373755,6.428643200123738,1.4021162856188937e-12,1.4036050938922848,0.0,0.39278190934537816,3.0955941647473355e-12,429.29220354278976,227.45920075828153,201.83300278450824,25.01735,4.075273
GRB060904A.qdp,0,490.44,508.148,514.581,480.0802271786808,165.0353209600019,3.8769565071354783,2.177665907623962e-12,1.2835197677089925,0.0,0.402710791929386,8.071139662771306e-12,209.38257422109388,140.87577453485815,68.50679968623571,90.7767,13.53223
GRB121014A.qdp,0,69.9591131297291,85.334,97.985,55.93522416727791,168.4753318153007,3.767317537610795,9.90975388982268e-13,8.086640659157537,165.45660271826236,1.0460183130503926,4.74031363414311e-11,680.4033490543006,441.16000648308614,239.24334257121447,66.00821,9.839931
