GRB090429B.qdp,3,"[-3.766787380500324, 3.249028617089294, 0.374488218557967, 1.1648573640251345]","[0.26140440420783967, 0.08199780925716774, 0.041293137137055, 0.05223936364561986]","[104.98712735561523, 1149.0236790215713, 62164.53368270357]","[0.8866164612336205, 85.15808673265829, 6953.005240672229]",8.471903599162083e-06,9.992882749495333e-06,241.81835095952005,1.2400941074847183,203,8,195,59.68301578361907,30153.16487972135
GRB060919.qdp,3,"[1.091317770734226, 0.5343133104746857, 1.0415097863115377, 2.146018363129543]","[0.06856807842361262, 0.19418397179662092, 0.013219663510554303, 0.1500359932655541]","[5344.533183277446, 14567.935400308423, 175096.2309086093]","[1017.0782410745365, 1221.4262879528492, 14754.431615593996]",1086.723729924271,1812.9714019635,42.00735707654792,1.1353339750418356,45,8,37,21.711708645467723,3300.2139896895487
GRB120403B.qdp,3,"[1.0848987389748161, -0.18638264308285957, 1.3904318558242106, 0.9993503428585975]","[0.4526437690871792, 1.3403660319057276, 0.38952534089778296, 0.18203502464312044]","[5833.093704414011, 14805.788544974632, 26876.835102705874]","[3486.5450400420204, 4997.28103086885, 13550.771694346213]",1171.7563170796075,4419.849627371797,69.95643503590155,1.4276823476714602,57,8,49,36.294986433175225,3841.198328322188
GRB050819.qdp,2,"[0.6612911340348044, 0.33059840985733246, 0.8659139737796946]","[319128.345331625, 0.0835290583990058, 0.10809635501280196]","[5945.871758948837, 64700.59906618263]","[18203510264.265484, 29995.222826324472]",15.543890216756859,31662955.193727747,53.45511833191775,1.52728909519765,41,6,35,29.363267556531696,8111.746715352459
GRB090618.qdp,2,"[1.9761185046096548, 0.6048105174383879, 3.7296556839298667]","[0.04073862015699608, 0.008659940688911474, 0.06377390589322807]","[535.4854421233247, 34136.42578641366]","[20.793421919391722, 469.3704045528783]",193029.38630130317,43502.29569700242,35.05238539384812,1.168412846461604,36,6,30,17.603266309986093,6095.927315384686
GRB100902A.qdp,3,"[6.94432407813097e-310, 5.782618474164039e-276, 6.94432593672687e-310, 6.94432407814203e-310]","[6.9443259415553e-310, 6.9443240778527e-310, 1.0156407453662973e+79, 6.94432594160903e-310]","[-1.1617388314941498e+307, 6.9443240781531e-310, 6.94432593639486e-310]","[6.94432407786377e-310, 7.0851668943443205e-245, 6.9443259416691e-310]",1.7005759334679895e+66,6.94432407787484e-310,0.0,-0.0,7,8,-1,-inf,nan
GRB090817.qdp,4,"[0.9362488759385735, 1.855036167348856, 0.937302724743744, 2.594775241946661, 1.8799462451046183]","[0.011493878419374723, 0.012676825268221732, 0.024858212983580437, 0.15099981264321852, 1.6820324184091278]","[188.81560414823608, 457.2514757577248, 2856.747648472599, 16576.6359407561]","[1.5068741391793896, 9.982662848388895, 216.39374844693373, 31480.88976920186]",2394.9091390517224,244.54313290704073,91.43239435555134,0.983144025328509,103,10,93,18.249035693088608,8736.38893344888
GRB070714B.qdp,1,"[0.6048979285819983, 1.762332452254874]","[0.33588295463110523, 0.06104242245699274]",[34266.41981198131],[3343.219553592177],64.0729556357644,219.20701609624686,63.635346819385084,1.0785652003285608,63,4,59,12.764793298525582,6252.100291807021
GRB100514A.qdp,5,"[1.4446198105439365, 4.507893718090112, 0.5212864615264313, 0.8302992889036414, 0.9949681440733129, 1.2874597243715493]","[559603.5887376127, 0.384947565169492, 0.47975200595207934, 512081.2743268039, 0.06883242702542319, 0.8511334040794378]","[103.31906765884241, 283.2941903572677, 698.2323290184928, 3600.3573884609973, 36472.485221331466]","[106263228.7966153, 27.961880601287923, 10319533354.515371, 2474554076.1961064, 67741.57038065199]",44924.03185240903,69511594926.04356,125.52972238899923,3.1382430597249806,52,12,40,83.47048162653189,2784.9284764032664
GRB070129.qdp,3,"[2.516326899262733, 0.8417406312149919, 1.0885578319346023, 2.373033004697128]","[0.7409979585947104, 8.279195699438395, 0.06538928668421956, 0.0]","[111.12851142750887, 2680.0785124828894, 72974.61415341315]","[25.560174274361003, 284876.10299798247, 178937.07450930172]",435233.73573852476,1412908.6057791424,19.828633181159233,1.101590732286624,26,8,18,18.515636641439198,3546.1483841027516
GRB080413B.qdp,1,"[2.2233977926948554, 1.0490884016886928]","[0.09858574648631731, 0.010023325017495423]",[276.49030336614817],[21.83874250372693],242404.2140036837,102924.40790027837,11.3887998184286,0.8760615244945077,17,4,13,5.750577729796749,1795.15316171933
GRB060312.qdp,1,"[3.996550801961963, 1.2679375819630143]","[0.005492015365486493, 0.005158168535739387]",[299.41568106027944],[1.3665868596767412],14950657729.455116,408546227.39476895,56.420785574493735,1.0645431240470515,57,4,53,11.565105789946244,3356.8256223058
GRB120803B.qdp,5,"[-1.2673381170492155, 0.6066388058862578, 3.0652883564498072, -1.3072123005587213, 0.8591786323500264, 1.3008349616012536]","[0.09364271383167781, 1.1643603164082488, 2052564.3510893718, 0.6586428024361712, 0.1147810734489711, 1.0987640256403681]","[274.2825293069703, 326.6376280180344, 4217.894982725226, 10543.242375755095, 363762.65840887255]","[13.505893421824698, 674594142.7823619, 167060031.30427516, 1827.341559397452, 565862.5554686293]",0.04273873358761454,0.021284031841556576,455.8315971448794,2.745973476776382,178,12,166,203.80414542255073,20266.80434140906
GRB091102.qdp,5,"[-2.200143382088236, 5.258963502223316, 0.6810127727224642, -0.848458633794512, 1.3197487596590503, 3.1239347434325717]","[0.13960545682955336, 0.2514600542096276, 0.1587851616212033, 0.21697062422434288, 0.04272686922517272, 1.2588679660395123]","[424.51069394169997, 880.9326474575053, 11471.246120708456, 25591.139194265306, 926999.9335687456]","[3.356888226753954, 68.48787851628263, 1160.8459964493006, 1270.1744481265114, 178555.21039521476]",8.981023913148247e-05,7.302539437725228e-05,995.3858956590902,2.3365866095283807,438,12,426,395.7267239338875,43219.67819552685
GRB071021.qdp,1,"[0.8579926788665195, 1.2166923633578333]","[0.11344473717363276, 0.1345448225079032]",[17245.52469837827],[15039.891621462208],95.03512095700887,80.73563416608069,14.98407408530183,1.1526210834847561,17,4,13,10.414655383355075,1771.952595987923
GRB060923A.qdp,4,"[1.9996287305422096, -1.021721731658206, 0.8473630694570283, 1.1042303119226033, 1.2182834613820492]","[0.05222617246599091, 2.90174214852447, 0.03388361603799212, 0.025263417822042757, 0.08556431425926565]","[392.5950450787365, 671.0309639466683, 28858.2060207441, 545947.8124521426]","[55.87539443549659, 417.89795032216364, 5617.4867469614765, 516729.6727429395]",313261.0508474196,79771.70399089485,290.9384093865208,0.8789680041888845,341,10,331,-23.99131273007783,31659.690147827492
GRB111201A.qdp,4,"[1.4979425267678617, 3.887002464085878, 0.30815133451065296, 1.1292618141640223, 1.3477017323324376]","[0.13071753167568556, 0.20569392232074582, 0.18582287733223932, 0.07285596215373283, 0.07311408452658083]","[103.87372004075459, 179.3100178992953, 1016.7394719608074, 16635.831226195205]","[3.11553581619589, 5.930262247069936, 362.5501418639689, 7115.616111970169]",42577.57997740302,23940.508257162204,127.05382202701139,0.8643117144694653,157,10,147,-2.89402175342628,16501.60990786353
GRB101201A.qdp,1,"[-0.3305357292173787, 1.3453177781026389]","[0.023928821347463086, 0.003189092753814185]",[1096.206194222636],[2.508569528257067],3.0149076584569725,0.5730340591759537,3422.5743467496313,4.503387298354778,764,4,760,1157.6900027891293,106574.21660645344
GRB060110.qdp,1,"[0.6655542727507403, 1.271527680846459]","[0.02310910074532434, 0.015494098356286552]",[12636.941076628904],[521.4550115200647],29.533505207632924,8.565348754679485,38.87393843506017,1.1106839552874335,39,4,35,12.094064058516459,2331.325741063515
GRB120419A.qdp,3,"[1.3906181149522898, 1.8136087185575462, 2.2895123996530917, 0.1577784835179754]","[0.2347753890325144, 0.038024192043248625, 0.24851435678734538, 0.21948566945786446]","[121.72519888615118, 1066.6723558892068, 5123.956560867665]","[7.54544170458974, 2.2737367544323206e-13, 1879.980006773592]",22268.728674764712,86078.14878873435,51.71298089137295,1.261292216862755,49,8,41,27.37470145391157,5129.1359889232945
GRB130419A.qdp,1,"[0.9825828743347381, 1.477291360770076]","[0.0034394645542698216, 0.009275282276214264]",[26483.76922510614],[181.4548982829147],2263.36715472993,70.49357026524098,97.26667175313302,1.1310078110829422,90,4,86,19.079819311499037,10033.183528714719
GRB111123A.qdp,3,"[-0.05041415281919964, 11.819360124377441, 0.9094679395295571, 1.751821442058521]","[0.1652791537683689, 2.6203974601767284, 0.0893735377798757, 0.7776884605601734]","[154.91303748246906, 210.44929334076988, 23287.04144997351]","[2.7495184659502407, 14.078604013392548, 11866.537153717662]",32.02078542647767,23.11178575487583,190.42311617204996,3.661983003308653,60,8,52,93.88028829238452,6604.797570532902
GRB120804A.qdp,1,"[0.4436439616832755, 0.93662529810295]","[0.14732040117553297, 0.027989883154052313]",[345.6360069164119],[100.26486840123873],15.140601049506891,11.594500185701687,40.79017086131083,0.9948822161295323,45,4,41,7.7691083939125996,2898.780901157762
GRB060413.qdp,3,"[6.94432407801555e-310, 5.32823863188996e-55, 6.9443241399627e-310, 6.94432407802504e-310]","[nan, -4.251746153285567e+304, nan, nan]","[-2.5881529966917375e-130, 6.9443240780345e-310, 6.94432594566274e-310]","[-2.8802151361165755e+304, 2.44177744522489e+136, 6.9443259374257e-310]",3.308714911171872e+177,6.94432407783057e-310,0.0,-0.0,4,8,-4,-inf,nan
GRB090418B.qdp,5,"[1.4531693385801792, 3.5393687492091077, -0.003378355820142812, 0.6439653853394883, 1.1299085955951977, 1.4032257175978906]","[224864.20314466947, 0.09262798786071169, 0.14278008645996185, 0.08491314139932468, 0.04320526204174745, 0.33982606665318615]","[63.9952691868306, 347.70294486008504, 3438.4206860266922, 21307.969288807017, 537473.213153491]","[33961608.67991243, 23.187307476869023, 935.6329164296324, 3783.3584681145885, 551898.1804775108]",60753.9789094051,27545477007.202652,173.3930915851655,1.0905225885859466,171,12,159,38.81835049122819,14866.59548610848
GRB050507.qdp,5,"[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, 0.0]",nan,0.0,0.0,-0.0,6,12,-6,-inf,nan
GRB080524.qdp,0,[-0.45650411821876713],[0.0],[],[],0.00023536456823426789,0.0,0.0,nan,2,2,0,nan,167.7994972414337
GRB080727B.qdp,3,"[1.370044330232857, 4.579291853200477, 0.4661607160209533, 1.3956109697947887]","[1323473.307095905, 0.3676469335552785, 0.14959922770491785, 0.5665068074293232]","[118.66264361770183, 521.4846453872966, 11524.71509648079]","[264944782.4787551, 55.62649899346387, 4646.650586090986]",44051.36679574182,100491559948.27998,41.75234754805548,2.4560204440032636,25,8,17,38.463558358895355,2006.6443167588436
GRB090814A.qdp,4,"[1.5615489721799891, 4.342978506184967, 0.49664078744801915, 0.8836592811235644, 1.2527498889347004]","[331179.2410948612, 0.14227988643186307, 0.02728669356745659, 0.08707072161222644, 0.08050219271706094]","[56.473163171748034, 144.56321111494802, 7564.447899106227, 40114.16940456639]","[31667305.602770995, 4.477060525960084, 2060.3236242531575, 10697.296568893782]",52529.39214694959,31015952530.36967,95.18728424249363,0.8575431012837265,121,10,111,1.404255684582342,11295.600045028972
GRB071010A.qdp,2,"[1.8185311674418951, 9.443493999560065, 0.4575693171949624]","[1.9050460700787142, 4.860096172377502, 4.526544006122995]","[219.20019371299125, 447.49574763860323]","[29.808190952429918, 618.6622521680148]",180376.8236484049,1706623.2887733323,74.05743780452173,1.683123586466403,50,6,44,38.03256723782529,2364.8900424485396
GRB100724A.qdp,2,"[-0.3201327257500845, 3.995846642134928, 0.9301910011319932]","[0.09025710014460457, 0.3915361764543574, 0.009060483570458695]","[87.07788645868786, 161.89884244230305]","[1.9931543038805262, 9.077313177237263]",3.4417097070509324,4.458313122814369,122.66302796050772,4.38082242716099,34,6,28,62.22604016768765,2503.0908901470975
GRB081028A.qdp,3,"[0.03637073368623905, 2.925363026269305, 1.323667658482732, 1.341475073403962]","[0.9613603688735486, 0.5875211944958411, 0.38761034815242607, 1.966052780907033]","[457.9021264748404, 1436.4706879706923, 27896.64526727827]","[530.6760204723605, 641.2463393310438, 1518864.7414509777]",6.282314749909619,129.29421147470137,79.18854502940066,2.6396181676466886,38,8,30,52.88410238276405,3330.2171336926117
GRB080120.qdp,2,"[0.8949872708349659, 1.297601483893581, 1.7461049089649028]","[0.010893591089891705, 0.00169423550223406, 0.03453717777787746]","[13117.9562660934, 1229502.7840095973]","[151.5942406269484, 70617.6512544644]",10226.34208554355,4644.996615363663,317.47696934512135,0.8603711906371853,375,6,369,-44.396762187912366,105020.29246106268
GRB100728B.qdp,2,"[-4.817579584630316, 6.932114999510749, 0.6494300163058713]","[0.0, 0.0, 0.13828822614931885]","[236.95475473214648, 618.115405719009]","[3.7090724410999156, 51.91411242366183]",2.796838280069633e-10,2.198083258288548e-11,903.7368724092903,12.728688343792822,77,6,71,207.87709453912302,7522.899632544628
GRB120404A.qdp,4,"[0.9923418146232023, 0.10040715703019748, 0.7328841148643854, 1.2539842550655684, 2.0963953275775373]","[202620.94329743498, 0.11640416829776805, 0.0491535271110498, 0.09702827667869246, 1.341164649218254]","[62.438183028313716, 372.33575430271566, 4549.357774153465, 21960.545552995558]","[3545550.392711598, 72.12021037863468, 953.2050499773874, 23852.62695977265]",155.5574982016003,122427230.32370722,81.16411289400958,1.2681892639688996,74,10,64,37.58166789444766,6419.983221406732
GRB080121.qdp,1,"[3.6364941318533375, 1.2307134234942356]","[0.08890111014824745, 0.014102985813968245]",[131.1285785832523],[1.423841990888397],323120540.6842272,305598226.7973943,47.774276410660256,1.1943569102665064,44,4,40,15.81474716545496,4431.569177908901
GRB130306A.qdp,4,"[1.4394390220500224, 4.948657817653435, 0.5554912153825037, 1.1885412788400198, 2.0688278546294416]","[531596.9562827328, 0.10164370415722167, 0.17313971969599368, 0.11565730748546874, 0.3481236805215573]","[86.98757993126597, 236.21336606870435, 5358.629607529593, 28269.01330373734]","[66807203.96185672, 7.16279004476236, 3904.006804893038, 6953.318870528471]",581618.0145532251,446540467322.1867,810.1632531726353,3.9713884959442907,214,10,204,315.1307770571921,42615.90900214594
GRB091010.qdp,5,"[0.8703884874167513, -3.651801545056365, 5.845635577212743, 0.06760919038505939, 0.4948576390918088, 0.6960012691295839]","[0.059559403104196655, 0.13936492796247138, 0.10987285050330342, 0.32607253975943734, 0.24470791751688367, 0.14713818963939787]","[269.999631799773, 505.69857014277613, 2308.916089928341, 22085.45174216664, 90725.61034313495]","[4.746201574210664, 2.0950215834000243, 195.1794102504975, 19231.010891931342, 159024.80729655587]",2229.2489290992385,660.1051125536331,747.2684978540349,1.7877236790766384,430,12,418,273.80554284916974,45485.30685737297
GRB081029.qdp,0,[0.984166583401636],[0.0027306176412735493],[],[],296.72807860526416,7.139697494231823,42.979616824789375,1.193878245133038,38,2,36,10.733867425779003,2867.7099474277597
GRB110708A.qdp,0,[0.8186450997501244],[0.01420269177770888],[],[],52.06420476374977,31.67801080568841,57.42713105987975,5.220648278170886,13,2,11,25.48408061025112,1081.3452950053072
GRB090118.qdp,3,"[6.94432407801555e-310, 5.32823863188996e-55, 6.9443241399627e-310, 6.94432407802504e-310]","[nan, -4.251746153285567e+304, nan, nan]","[-2.5881529966917375e-130, 6.9443240780345e-310, 6.9443259455331e-310]","[-2.8802151361165755e+304, 2.44177744522489e+136, 6.94432594191575e-310]",3.308714911171872e+177,6.94432407783057e-310,0.0,-0.0,4,8,-4,-inf,nan
GRB130131B.qdp,1,"[0.9531739787822907, 2.836743951100112]","[0.10682182822774454, 0.03218664471043036]",[129.0292027555231],[1.8905660609115993],1393.970207578919,2613.6689157541514,75.39491260828025,2.4320939551058145,35,4,31,39.10634086747951,2177.7075148872595
GRB120701A.qdp,3,"[3.7542346234945305, 1.8790014651525717, -0.6894386267689118, 1.3144028716620597]","[0.5534843000877889, 0.0, 1.3490541995603789, 0.8419604098084724]","[127.49380594367736, 765.8797081464346, 1762.3043887751483]","[97.36650915412302, 504.84688804506686, 1107.9672905536813]",242779731.09549662,614208534.2134432,2.350945659268184,1.175472829634092,10,8,2,17.616704748508845,1309.9067531716457
GRB130701A.qdp,2,"[1.211673825639154, 0.9256509879404259, 1.4449551805330907]","[0.1515224127836427, 0.03478805311383388, 0.08268069077553027]","[9060.215919618426, 116841.74167846073]","[3284.083319771158, 15256.915822015042]",36101.79824088549,47004.03060279596,148.23835631259215,0.8930021464613984,172,6,166,-7.464602646491322,28216.551410812324
GRB081001.qdp,4,"[nan, nan, nan, nan, nan]","[nan, -4.251746153285567e+304, nan, nan, -2.8802151361165755e+304]","[nan, nan, nan, nan]","[2.44177744522489e+136, 6.94432595983176e-310, 6.94432407783057e-310, -2.416512862145626e-96]",nan,6.9443259594017e-310,0.0,-0.0,4,10,-6,-inf,nan
GRB080727C.qdp,2,"[4.830506376855487, 0.8996634045059497, 1.6063816788272696]","[0.18363729363431203, 0.04167202974789884, 1.3407966955710708]","[490.0483427600117, 117458.69987140279]","[23.131787844249995, 177654.1026745656]",4028987327061.342,4068407638627.8877,41.368649218326134,1.008991444349418,47,6,41,12.420709313951543,3199.3103011823737
GRB090926B.qdp,3,"[-0.7870965057666673, 1.701495539991643, 5.937643404508589, 1.0312453297144832]","[0.2964187658274774, 0.12898948778625122, 4.519691428182317, 0.0]","[119.4475347231463, 311.4684580089915, 884.5943365416277]","[4.450856007987305, 28.863264816255153, 3431.90691498805]",0.590209467273134,0.8056023357465014,41.67622111419479,1.0419055278548697,48,8,40,17.970461198759573,3427.126769095568
GRB060912A.qdp,3,"[1.5651144315758037, 1.6787359631334229, 1.2966591438872324, 2.1187464187780978]","[0.020357616649384905, 0.009889762352373313, 0.2414524879100026, 0.6135275165443069]","[473.04216646841223, 27670.967462855206, 310049.06466676283]","[80.1577340633406, 21942.80261092653, 165801.24951280752]",669163.0235006067,75374.42052436584,782.6773121946744,0.9957726618252856,794,8,786,12.636378887592638,89787.27499380418
GRB061122.qdp,3,"[-0.9470587476047612, 5.002400801414231, 0.5792648356382515, 1.4666215857718916]","[0.09398495425947097, 0.18079888945223066, 0.07952463925043592, 0.36996243142966945]","[463.4649841202454, 1468.0890728152008, 108343.43551042317]","[5.419165606135268, 95.40636435466833, 71315.35760650135]",0.25664734684836626,0.13795526751766685,4485.453809026651,8.953001614823654,509,8,501,1131.722325677553,36749.486773239536
GRB120202A.qdp,5,"[1.1797489227106628, 3.4554089174108102, 1.7407402034622463, 0.759550952471926, 0.1305076939015062, 2.00830545565681]","[0.23829995884276792, 0.0641760213925954, 8434902.085018612, 1.080646025738862, 0.2858833770118401, 1.1878816226577176]","[209.30758526542772, 1363.3862930809214, 2582.04536221308, 7405.955217582294, 33606.1104896205]","[3.6976594677242285, 6800236114.025286, 22263619435.970856, 6305.478939709335, 8888.09519292993]",57229.443554283906,71321.21418345101,247.8163264676109,1.1971803210995695,219,12,207,63.413224013767795,16975.367532530505
GRB111103B.qdp,2,"[1.4736399547128058, 0.9896166274745675, 2.6511870954229897]","[0.0037499132448661687, 0.0020483843274239936, 0.05215988584267615]","[630.8373235796589, 106933.62195580259]","[4.253325050381731, 1613.8878537568194]",23678.69079723845,458.1866003388691,301.8771417287076,3.1121354817392537,103,6,97,128.93684148507225,10171.1771611374
GRB070615.qdp,1,"[1.2912259714690437, 2.503897747151046]","[0.042115179294634375, 0.062377175245031724]",[460440.5068009923],[25068.094236858946],93855.62353165893,55648.9338168953,27.007653901521262,1.0002834778341207,31,4,27,8.00878656751801,7524.607176023337
GRB080603A.qdp,5,"[1.4419701859919942, 3.5298275140480917, 1.4034948468268065, 0.7095852280480973, 1.1213716888692862, 1.3469002567178463]","[235230.64454567787, 0.09199342588045054, 0.0796010414311373, 0.0800923154275624, 0.10147999014399266, 0.2429249896717563]","[65.35537984842647, 179.1060061548046, 1610.1032363074883, 26617.115063073707, 306902.67693256546]","[35050672.69257741, 7.197169400351957, 431.82724848999834, 11100.906934604687, 323544.6194751471]",128074.58027562601,64153082352.23462,97.42537548926828,0.854608556923406,126,12,114,4.203920376903707,14728.64488318922
GRB060904A.qdp,5,"[0.9725244193554362, -6.42266974263454, 9.16287350524778, 1.1263576446009675, 1.0139292337187065, 0.5165126503425723]","[71537.90660114307, 0.5514816904049389, 0.1842619751516874, 1.0638320678576731, 2.008715139372664, 1.040785692842459]","[212.2134388640085, 546.0434855782584, 1117.0904995014544, 13471.718310177994, 51077.900070775584]","[715293.4370560601, 1.4904217141882987, 47.49801224229627, 0.0, 0.0]",32.95617895879244,11809662.673173673,219.4294923454289,1.3298757111844177,177,12,165,74.46013131044575,11455.596036034485
GRB121014A.qdp,3,"[1.9056253798132454, -1.5911761190034164, 1.2197181721647434, 0.8989774944457409]","[0.22627743736231443, 0.5014381947044187, 0.07454859653728745, 0.09030659206416715]","[284.4711118976127, 541.7246655528603, 9660.791432833023]","[5.022312431207934, 61.769258053867375, 31401.570812110986]",52679.12919963113,27791.79848823567,105.31464286903481,2.3403253970896625,53,8,45,61.06536884922092,9690.058094552605
GRB130605A.qdp,0,[1.0103103404283882],[0.0072065853908973],[],[],228.15154515181587,13.486778885081073,122.48687571275755,7.655429732047347,18,2,16,40.637472969400676,1702.1626705040815
GRB090520.qdp,1,"[1.1199117285809517, 2.6217899804296905]","[0.07335150541163421, 0.09217887738519487]",[449.3185421284086],[20.618042317531653],608.211924262436,285.64412262255064,9.130074801677317,1.1412593502096646,12,4,8,9.58558815017934,465.5827645555019
GRB080822B.qdp,3,"[1.5885213245237013, 0.8314207167421801, 1.101619215142164, 1.9138858197343311]","[0.0377235691448968, 0.0034263545822695893, 0.002460897442489357, 0.04120165776544726]","[85.01369144904909, 567.6146438836539, 77260.7801897318]","[1.6187195558666874, 23.474117787573412, 5079.148668580613]",46629.10933069053,8891.489253835394,442.2427912569983,1.1252997233002502,401,8,393,63.33781777449262,29958.93741894381
GRB130609B.qdp,3,"[1.4823583182599132, 2.4548983049446815, 0.5986363945211194, 4.782887223815626]","[440116.6862292915, 0.3324097114873642, 0.05319611464320422, 3.7159855002806084]","[48.47950724952948, 207.79681423331402, 36676.57050075042]","[118734562.59600386, 46.51413794803062, 8783.495077195656]",4386.444208135463,9508435421.120955,15.383364811288159,0.9614603007055099,24,8,16,15.056751910635043,1897.943874142481
GRB060604.qdp,2,"[6.275174657468799, 0.5922819298137737, 1.2168467614651544]","[0.012364927248192934, 0.0478383878019338, 0.05210691192976834]","[149.26546744668693, 9195.174004537692]","[4.0200425097256, 1748.2776446065018]",58410703996179.19,0.0,101.30392651506124,1.4681728480443657,75,6,69,40.801400037036494,5835.8142441214195
GRB110801A.qdp,4,"[0.22842233289926303, 3.607171259108692, 0.34960055907299653, 1.7064472102442652, 1.0000000000084268]","[1.8206486641612167, 4.145981187674607, 0.2515548645711782, 0.5828486931890442, 0.0]","[140.16679531783046, 329.9352287319562, 6028.179054940362, 41798.99666975115]","[54.03426632742247, 276.1541569963137, 0.0, 0.0]",16.95835357156326,145.68997008710014,24.801522410377647,3.5430746300539497,17,10,7,41.504913125694145,1946.6292905958953
GRB110102A.qdp,4,"[1.9410084075689817, 3.7182829914183055, 0.41150319277235037, 1.0374177079614109, 2.122891026226012]","[0.25510300779963885, 0.7507395498234206, 0.052330408170856185, 0.0981725334663705, 0.0]","[124.78421193376646, 225.2036851337647, 6241.345476016673, 83775.38419068283]","[11.936794509184166, 25.586085314552413, 1603.4784175476268, 39589.076480287455]",84565.895302192,96912.87109804289,61.84825248333942,1.2885052600695712,58,10,48,34.702004338484414,6575.455997540273
GRB050712.qdp,1,"[3.5807408562905128, 0.5743784880797196]","[0.2206860939212055, 0.0193547977765498]",[724.2978806230535],[94.28418326357199],1352036068.1186037,1152639018.4131768,324.6501015521373,7.7297643226699355,46,4,42,102.07360517989876,2685.9529604119343
GRB080725.qdp,4,"[1.0796573347968104, 1.91692905913302, 0.7668307388402862, 1.5859901124286842, 1.3952043724403629]","[0.1935181489786056, 0.1492502526020422, 0.3155803649271702, 0.16662642748319573, 0.10593613854434074]","[8683.41063826982, 22648.04938244764, 43508.169735117604, 140291.04738227004]","[1805.285387781141, 2933.6948631650957, 9057.532913053941, 99609.25988451549]",24070.048921676804,38539.83350087013,143.02230237213593,1.1261598611979207,137,10,127,36.2774484430486,33313.543236295285
GRB090708.qdp,4,"[nan, nan, nan, nan, nan]","[5164467.0434279945, 2.3642754576980964, 2.0947028297137043, 0.0, 2532170361.226594]","[nan, nan, nan, nan]","[663.9727384406057, 3371.603626971576, 21720864327.785477, 13817576987171.637]",nan,4933645.466196716,0.0,-0.0,8,10,-2,-inf,nan
GRB090418A.qdp,4,"[1.39032628026005, 2.90596723066596, -0.9891812168101125, 1.2453332565120219, 1.4036619300291084]","[415234.00843816507, 0.18485864200403257, 0.5452731626966748, 0.048975937129110636, 1.3311870756011523]","[50.72010055770082, 192.25826943162895, 353.9020465545318, 13292.86608579135]","[57359291.640949555, 10.911394422289137, 34.4661137077044, 62751.09831956171]",56955.09815737027,58944820116.89373,477.2670449298278,4.299703107475926,121,10,111,196.48406304067595,12895.568731770614
GRB050504.qdp,2,"[0.6126578741048851, 1.1856538448149958, 1.7651267349843769]","[0.0625370203536882, 0.07414434099020296, 0.07169361496296489]","[11126.668985034752, 43924.789504820445]","[1492.5029913479982, 5465.470461202498]",116.36399847194077,63.877925045400815,151.82305405003154,0.8826921747094857,178,6,172,-10.210617886413004,13693.216782390982
GRB090720.qdp,0,[2.6335815858092713],[0.04381117138128261],[],[],3231246.2927035852,3243323.4497995763,39.441221855754705,4.930152731969338,10,2,8,19.953699676902094,800.3582072194816
GRB100905A.qdp,2,"[nan, nan, nan]","[0.13954271103126337, 0.0, 0.0]","[nan, nan]","[1.8536616534634724, 0.1491351884957285]",nan,0.0,0.0,-0.0,5,6,-1,-inf,nan
GRB090814B.qdp,3,"[0.49398974873063517, 4.648978421304045, 0.9259406212313378, 1.2063356683035278]","[0.23964574418551166, 0.12810449037692012, 0.0401607261660609, 1.2364208932727485]","[206.57501005742014, 546.1871520936583, 81009.55592414804]","[4.264787689701637, 19.54496168755568, 524849.2878518408]",945.6340993116559,1142.9851928996436,178.13042090679846,1.4721522388991608,129,8,121,65.88758151800482,12569.93979659882
GRB100513A.qdp,5,"[1.3828806636984552, -2.5487209753288815, 3.6765361896859545, 1.3924918211609825, 0.9490304691065765, 0.5965380719104862]","[0.08551505555498035, 1.6721838785932954, 0.2319527291890156, 1.5250889456590544, 1.5412136413630755, 1.5104043386947785]","[390.28103173683957, 507.8999440413899, 1631.0454510290076, 17519.13174651976, 72820.73986318198]","[37.196261021356214, 8.861716290911868, 1275.508326067834, 0.0, 0.0]",35637.18790921587,16853.13683499051,383.29059790549195,2.281491654199357,180,12,168,172.46930340234323,10285.836779106501
GRB080727A.qdp,3,"[1.2117152942852234, 0.5666957776267226, 1.8756149845258543, 1.273059221236614]","[0.10297458930458367, 0.0033414768783134007, 0.026508867484279944, 0.03098262493896367]","[203.81875287096713, 8710.333355755178, 29556.33679787718]","[15.209888403931851, 143.83178590008345, 723.7292536717392]",1726.8267484687644,2202.777267832748,114.16171131467546,1.409403843391055,89,8,81,46.541845990029714,9841.843690477555
GRB051008.qdp,2,"[1.0280439835143333, 2.04007664905519, 0.1930365657315859]","[0.3869015295508343, 0.16091760993827628, 0.0]","[151.56848975601957, 5612.6708605211925]","[38.736806176936746, 1431.6350586914982]",559.5192399537202,1009.8849269889057,11.773358762829249,1.3081509736476944,15,6,9,16.0292200447846,770.3190809431936
